"chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90"
,,511783,0,0,0,0,0,3,"0.1",,0,"Anass","0.0",184,FALSE,"",,50,"511783.jpg","0.0","Zaroury","0.3",FALSE,,"a",6,90,0,0,0,0,0,"0.0","0.0","Zaroury",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",581,247,581,247,578,247,581,247,,"",,"",,"",0,0,0,0,0,0,279,180,449,158,581,247,326,101,0,0
,,492831,0,0,0,0,0,4,"0.3",,0,"Zeki","0.0",594,FALSE,"",,55,"492831.jpg","0.0","Amdouni","0.1",FALSE,,"a",6,90,0,0,0,0,0,"0.0","0.0","Amdouni",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",593,72,593,72,593,72,593,72,,"",,"",,"",0,0,0,0,0,0,139,38,518,50,593,72,481,71,0,0
,,432720,0,0,0,0,0,1,"0.8",,0,"James","0.0",596,FALSE,"",,45,"432720.jpg","0.0","Trafford","0.5",FALSE,,"a",6,90,0,0,0,0,0,"0.0","0.0","Trafford",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",514,67,512,64,504,59,516,67,,"",,"",,"",0,0,0,0,0,0,442,26,256,58,517,67,233,35,0,0
0,,199598,0,0,0,0,0,2,"0.0",,0,"Ethan","0.0",185,FALSE,"Permanent transfer to Leeds Utd","2023-07-20T08:39:43.633400Z",40,"199598.jpg","0.0","Ampadu","0.2",FALSE,,"u",7,8,0,0,0,0,0,"0.0","0.0","Ampadu",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",417,150,406,149,390,147,419,150,,"",,"",,"",0,0,0,0,0,0,547,166,49,23,423,151,380,145,0,0
,,532605,0,0,0,0,0,3,"0.5",,0,"Andrey","0.0",186,FALSE,"",,45,"532605.jpg","0.0","Nascimento dos Santos","0.2",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Andrey",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",540,219,537,219,532,218,541,219,,"",,"",,"",0,0,0,0,0,0,493,249,307,64,541,219,431,134,0,0
,,109745,0,0,0,0,0,1,"2.7",,0,"Kepa","0.0",187,FALSE,"",,50,"109745.jpg","4.1","Arrizabalaga","1.9",FALSE,,"a",7,8,118,0,0,0,0,"0.0","23.6","Arrizabalaga",2565,0,0,9,33,0,0,0,1,0,91,15,575,"733.4","0.1","0.0","73.3",29,"0.00","0.00","0.00","38.34",34,9,367,10,548,63,173,9,,"",,"",,"",0,3.19,0,0,1.35,1.16,178,6,348,62,40,8,121,18,1.02,0.32
,,54694,0,0,0,0,0,4,"1.7",,0,"Pierre-Emerick","0.0",188,FALSE,"",,65,"54694.jpg","1.7","Aubameyang","0.3",FALSE,,"a",7,8,25,0,0,0,0,"0.0","3.8","Aubameyang",546,1,0,1,8,0,0,0,1,0,0,3,61,"55.0","59.4","177.0","28.5",5,"1.53","0.18","1.71","8.66",335,36,278,34,162,32,295,34,,"",,"",,"",0.25,0,0.03,0.28,1.43,1.32,39,14,546,59,298,33,286,54,0.82,0.16
0,,41328,0,0,0,0,0,2,"0.0",,0,"César","0.0",189,FALSE,"Left the club as a free agent","2023-07-06T16:30:03.010661Z",45,"41328.jpg","1.8","Azpilicueta","0.0",FALSE,,"u",7,8,45,0,0,0,0,"0.0","10.0","Azpilicueta",1521,0,0,3,21,1,0,0,3,0,0,4,242,"272.0","211.2","102.0","58.4",16,"0.35","1.25","1.60","27.38",211,79,144,35,220,66,210,70,,"",,"",,"",0.02,0,0.07,0.09,1.62,1.24,292,37,106,61,278,104,592,200,0.95,0.18
0,,118335,0,0,0,0,0,2,"0.0",,0,"Abdul Rahman","0.0",190,FALSE,"Permanent Transfer to PAOK","2023-07-13T08:07:47.494096Z",40,"118335.jpg","0.0","Baba","0.1",FALSE,,"u",7,8,0,0,0,0,0,"0.0","0.0","Baba",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",404,144,392,143,374,139,406,144,,"",,"",,"",0,0,0,0,0,0,528,155,30,12,410,145,519,197,0,0
,,242880,0,0,0,0,0,2,"1.5",,0,"Benoît","0.0",191,FALSE,"",,45,"242880.jpg","3.6","Badiashile","0.5",FALSE,,"a",7,8,40,0,0,0,0,"0.0","8.9","B.Badiashile",904,1,0,4,9,0,0,0,2,0,0,2,209,"219.8","49.1","81.0","35.1",10,"1.26","0.20","1.46","12.31",234,92,287,103,240,80,274,99,,"",,"",,"",0.13,0,0.02,0.15,1.23,0.9,425,124,239,148,81,21,236,81,1,0.4
,,122074,0,0,0,0,0,1,"0.5",,0,"Marcus","0.0",192,FALSE,"",,40,"122074.jpg","0.0","Bettinelli","0.1",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Bettinelli",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",405,41,393,29,376,20,407,41,,"",,"",,"",0,0,0,0,0,0,530,46,32,19,411,41,474,64,0,0
,,440323,0,0,0,0,0,4,"0.9",,0,"Armando","0.0",193,FALSE,"",,50,"440323.jpg","1.8","Broja","0.4",FALSE,,"a",7,8,21,0,0,0,0,"0.0","4.2","Broja",285,1,1,1,5,0,0,0,0,0,0,0,56,"64.6","18.2","113.0","19.7",2,"0.84","0.06","0.90","4.49",329,34,322,38,211,35,314,35,,"",,"",,"",0.27,0,0.02,0.29,1.42,1.58,264,54,434,34,288,32,264,49,0.63,0.32
,,180736,0,0,0,0,0,2,"1.5",,0,"Trevoh","0.0",194,FALSE,"",,45,"180736.jpg","2.0","Chalobah","0.3",FALSE,,"a",7,8,49,0,0,0,0,"0.0","10.9","Chalobah",1601,0,0,5,24,1,0,0,4,0,0,1,318,"294.6","94.0","112.0","50.3",18,"0.82","0.32","1.14","30.99",192,69,241,77,214,62,228,79,,"",,"",,"",0.05,0,0.02,0.07,1.74,1.35,363,82,177,106,254,98,334,120,1.01,0.28
,,172850,0,0,0,0,0,2,"2.1",,0,"Ben","0.0",195,FALSE,"",,55,"172850.jpg","3.0","Chilwell","6.4",FALSE,,"a",7,8,70,0,0,0,0,"0.0","12.7","Chilwell",1402,2,3,4,19,0,0,0,3,0,0,4,302,"283.4","382.6","178.0","84.2",15,"1.57","2.49","4.06","18.25",202,74,84,15,161,27,143,33,1,"",,"",,"",0.1,0,0.16,0.26,1.17,1.22,105,9,484,193,140,46,60,22,0.96,0.26
,,478912,0,0,0,0,0,3,"0.5",,0,"Carney","0.0",196,FALSE,"",,45,"478912.jpg","1.3","Chukwuemeka","1.6",FALSE,,"a",7,8,18,0,0,0,0,"0.0","4.0","Chukwuemeka",342,0,0,1,7,0,0,0,0,0,0,0,71,"66.0","113.5","78.0","25.7",2,"0.33","0.61","0.94","8.10",328,145,217,126,245,127,304,140,,"",,"",,"",0.09,0,0.16,0.25,2.13,1.84,471,234,285,49,343,151,134,48,0.53,0.26
,,460028,0,0,0,0,0,2,"1.5",,0,"Levi","0.0",197,FALSE,"",,45,"460028.jpg","2.7","Colwill","1.8",FALSE,,"a",7,8,46,0,0,0,0,"0.0","10.2","Colwill",1218,0,2,3,21,0,0,0,1,0,0,6,249,"236.2","101.9","50.0","38.9",13,"1.41","0.31","1.72","22.20",224,83,233,75,281,102,267,94,,"",,"",,"",0.1,0,0.02,0.12,1.64,1.55,459,135,273,159,175,64,123,39,0.96,0.22
,,179268,0,0,0,0,0,2,"1.8",,0,"Marc","0.0",198,FALSE,"",,50,"179268.jpg","2.7","Cucurella Saseta","0.5",FALSE,,"a",7,8,65,0,0,0,0,"0.0","13.0","Cucurella",1669,0,2,6,20,0,0,0,4,0,0,1,363,"354.4","232.5","72.0","65.9",21,"0.38","0.96","1.34","26.03",173,64,130,29,254,87,193,60,,"",,"",,"",0.02,0,0.05,0.07,1.4,1.08,209,23,379,179,177,65,245,85,1.13,0.32
,,448047,0,0,0,0,0,3,"1.1",,0,"Enzo","0.0",199,FALSE,"",,50,"448047.jpg","2.3","Fernández","3.7",FALSE,,"a",7,8,42,0,0,0,0,"0.0","8.4","Enzo",1547,0,2,3,25,0,0,0,3,0,0,1,265,"315.8","334.3","74.0","72.6",18,"0.78","2.64","3.42","24.91",180,81,97,73,251,131,178,94,,"",4,"",,"",0.05,0,0.15,0.2,1.45,1.45,269,172,439,150,214,83,88,29,1.05,0.17
0,,520295,0,0,0,0,0,4,"0.0",,0,"David Datro","0.0",200,FALSE,"Joined Union Berlin on a season-long loan - Expected back 01 Jul","2023-07-11T09:30:03.546600Z",50,"520295.jpg","1.0","Fofana","0.1",FALSE,,"u",7,8,3,0,0,0,0,"0.0","0.6","D.D.Fofana",68,0,0,0,1,0,0,0,0,0,0,0,8,"15.2","34.6","30.0","8.0",1,"0.57","0.04","0.61","1.72",360,39,304,36,304,40,346,39,,"",,"",,"",0.75,0,0.05,0.8,2.28,1.32,281,56,451,36,383,42,516,75,1.32,0
0,,444463,0,0,0,0,0,2,"0.0",,0,"Wesley","0.0",201,FALSE,"Knee injury - Unknown return date","2023-07-18T23:30:03.865981Z",45,"444463.jpg","2.2","Fofana","0.5",FALSE,,"i",7,8,37,0,0,0,0,"0.0","8.2","W.Fofana",1362,1,0,2,24,0,0,0,4,0,0,4,244,"294.6","59.6","86.0","44.4",14,"0.74","0.29","1.03","22.96",193,70,277,99,232,74,249,87,,"",,"",,"",0.05,0,0.02,0.07,1.52,1.59,454,133,268,157,223,86,235,80,0.93,0.13
,,232787,0,0,0,0,0,3,"1.5",,0,"Conor","0.0",202,FALSE,"",,55,"232787.jpg","1.9","Gallagher","0.5",FALSE,,"a",7,8,66,0,0,0,0,"0.0","12.0","Gallagher",1608,3,1,4,23,0,0,0,9,1,0,7,279,"386.2","351.5","329.0","106.5",18,"2.55","1.73","4.28","30.95",153,67,94,71,96,65,106,69,5,"",,"",,"",0.14,0,0.1,0.24,1.73,1.29,125,79,504,195,276,116,246,80,1.01,0.22
,,482609,0,0,0,0,0,2,"0.5",,0,"Malo","0.0",203,FALSE,"",,40,"482609.jpg","0.0","Gusto","1.6",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Gusto",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",451,173,443,173,428,172,453,173,,"",,"",,"",0,0,0,0,0,0,590,196,92,53,457,174,140,44,0,0
,,487838,0,0,0,0,0,2,"1.5",,0,"Lewis","0.0",204,FALSE,"",,45,"487838.jpg","2.1","Hall","0.2",FALSE,,"a",7,8,19,0,0,0,0,"0.0","4.2","Hall",653,0,0,1,11,0,0,0,1,0,0,3,118,"134.4","225.8","127.0","48.8",8,"0.83","1.46","2.29","13.29",284,113,138,32,193,48,233,81,,"",,"",,"",0.11,0,0.2,0.31,1.83,1.52,480,140,294,164,237,92,403,157,1.1,0.14
,,209046,0,0,0,0,0,3,"1.1",,0,"Callum","0.0",205,FALSE,"",,50,"209046.jpg","0.0","Hudson-Odoi","0.1",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Hudson-Odoi",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",569,242,568,242,566,242,570,242,,"",,"",,"",0,0,0,0,0,0,230,150,400,128,570,242,544,202,0,0
,,225796,0,0,0,0,0,2,"2.1",,0,"Reece","0.0",206,FALSE,"",,55,"225796.jpg","2.8","James","15.8",FALSE,,"a",7,8,44,0,0,0,0,"0.0","8.0","James",1242,1,2,2,17,0,0,0,4,0,0,5,286,"292.2","358.2","153.0","80.4",14,"1.06","2.93","3.99","14.11",194,71,90,17,174,33,152,38,2,"",2,"",2,"",0.08,0,0.21,0.29,1.02,1.23,123,11,502,195,170,61,21,9,1.01,0.14
,,66749,0,0,0,0,0,4,"1.8",,0,"Romelu","0.0",207,FALSE,"",,70,"66749.jpg","0.0","Lukaku Bolingoli","0.6",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Lukaku",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",595,74,595,74,595,74,595,74,,"",,"",,"",0,0,0,0,0,0,28,12,561,64,595,74,225,43,0,0
,,248857,0,0,0,0,0,3,"1.5",,0,"Noni","0.0",208,FALSE,"",,55,"248857.jpg","2.2","Madueke","0.7",FALSE,,"a",7,8,26,0,0,0,0,"0.0","4.7","Madueke",639,1,0,0,13,0,0,0,0,0,0,2,105,"153.8","170.8","224.0","55.0",7,"0.90","0.72","1.62","13.11",267,117,172,109,137,89,217,103,,"",,"",,"",0.13,0,0.1,0.23,1.85,1.83,129,83,508,199,231,94,208,71,0.99,0
,,465920,0,0,0,0,0,3,"1.8",,0,"Mykhailo","0.0",210,FALSE,"",,65,"465920.jpg","1.7","Mudryk","2.3",FALSE,,"a",7,8,25,0,0,0,0,"0.0","3.8","Mudryk",650,0,2,0,10,0,0,0,1,0,0,0,73,"100.8","146.4","140.0","38.2",7,"1.82","1.26","3.08","10.88",297,131,186,115,187,111,268,124,,"",,"",,"",0.25,0,0.17,0.42,1.51,1.38,53,32,560,228,299,128,112,40,0.97,0
,,517052,0,0,0,0,0,4,"1.8",,0,"Nicolas","0.0",211,FALSE,"",,70,"517052.jpg","0.0","Jackson","2.5",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","N.Jackson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",597,75,597,75,597,75,597,75,,"",,"",,"",0,0,0,0,0,0,38,13,571,65,597,75,107,21,0,0
,,213198,0,0,0,0,0,4,"1.9",,0,"Christopher","0.0",212,FALSE,"",,75,"213198.jpg","0.0","Nkunku","19.3",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Nkunku",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",598,76,598,76,598,76,598,76,,"",,"",,"",0,0,0,0,0,0,22,8,577,67,598,76,19,3,0,0
0,,176413,0,0,0,0,0,3,"0.0",,0,"Christian","0.0",213,FALSE,"Permanent transfer to AC Milan","2023-07-14T08:03:53.480692Z",55,"176413.jpg","1.6","Pulisic","0.1",FALSE,,"u",7,8,39,0,0,0,0,"0.0","7.1","Pulisic",805,1,1,3,11,0,0,0,1,0,0,0,102,"120.4","166.8","227.0","51.1",8,"1.67","0.38","2.05","14.13",288,125,174,110,134,86,225,106,,"",,"",,"",0.19,0,0.04,0.23,1.58,1.23,106,64,485,180,308,132,493,158,0.89,0.34
,,204727,0,0,0,0,0,2,"1.5",,0,"Malang","0.0",214,FALSE,"",,45,"204727.jpg","0.0","Sarr","0.1",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","M.Sarr",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",485,187,484,187,474,186,487,187,,"",,"",,"",0,0,0,0,0,0,382,97,196,121,490,187,455,179,0,0
,,471798,0,0,0,0,0,1,"0.5",,0,"Gabriel","0.0",215,FALSE,"",,40,"471798.jpg","0.0","Slonina","0.1",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Slonina",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",448,58,440,49,425,40,450,58,,"",,"",,"",0,0,0,0,0,0,587,66,89,39,454,58,453,62,0,0
,,103955,0,0,0,0,0,3,"2.0",,0,"Raheem","0.0",216,FALSE,"",,70,"103955.jpg","3.6","Sterling","3.5",FALSE,,"a",7,8,101,0,0,0,0,"0.0","14.4","Sterling",1886,6,4,5,27,0,0,0,4,0,0,9,274,"399.6","495.4","647.0","153.9",23,"6.21","3.22","9.43","27.83",149,66,55,47,35,24,59,43,,"",,"",,"",0.3,0,0.15,0.45,1.33,1.29,29,16,562,229,87,37,92,31,1.1,0.24
,,51090,0,0,0,0,0,2,"1.8",,0,"Thiago","0.0",217,FALSE,"",,50,"51090.jpg","3.0","Emiliano da Silva","1.5",FALSE,,"a",7,8,80,0,0,0,0,"0.0","16.0","T.Silva",2351,0,2,6,32,0,0,0,2,0,0,8,524,"676.8","90.4","147.0","91.4",26,"1.54","1.04","2.58","34.83",49,11,245,80,179,36,130,28,,"",,"",,"",0.06,0,0.04,0.1,1.33,1.23,151,13,321,169,137,44,142,45,1,0.23
,,124183,0,0,0,0,0,3,"1.5",,0,"Hakim","0.0",218,FALSE,"",,55,"124183.jpg","1.8","Ziyech","0.2",FALSE,,"a",7,8,33,0,0,0,0,"0.0","6.0","Ziyech",649,0,3,2,7,0,0,0,1,0,0,0,129,"155.4","230.9","113.0","49.0",6,"0.65","1.51","2.16","8.80",265,116,132,90,212,116,231,110,3,"",,"",4,"",0.09,0,0.21,0.3,1.22,0.97,93,55,472,171,289,123,376,116,0.83,0.28
,,518620,0,0,0,0,0,3,"1.1",,0,"Ângelo Gabriel","0.0",589,FALSE,"",,50,"518620.jpg","0.0","Borges Damaceno","0.0",FALSE,,"a",7,8,0,0,0,0,0,"0.0","0.0","Ângelo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",582,248,582,248,579,248,582,248,,"",,"",,"",0,0,0,0,0,0,280,181,450,159,582,248,569,227,0,0
,,466117,0,0,0,0,0,3,"1.5",,0,"Naouirou","0.0",219,FALSE,"",,45,"466117.jpg","0.9","Ahamada","0.2",FALSE,,"a",8,31,7,0,0,0,0,"0.0","1.6","Ahamada",87,0,0,0,2,0,0,0,1,0,0,0,20,"7.4","13.2","14.0","3.0",0,"0.15","0.02","0.17","1.83",369,167,334,166,323,160,365,165,,"",,"",,"",0.16,0,0.02,0.18,1.89,2.07,463,230,277,45,386,179,388,121,0,0
,,174874,0,0,0,0,0,2,"2.5",,0,"Joachim","0.0",220,FALSE,"",,45,"174874.jpg","2.5","Andersen","0.7",FALSE,,"a",8,31,80,0,0,0,0,"0.0","17.8","Andersen",2782,1,0,8,37,2,0,0,8,0,0,1,483,"658.8","163.4","273.0","109.8",32,"1.87","1.04","2.91","36.23",56,15,177,48,115,13,99,17,,"",,"",,"",0.06,0,0.03,0.09,1.17,1.2,361,81,175,105,196,75,206,67,1.04,0.26
,,80146,0,0,0,0,0,3,"2.5",,0,"Jordan","0.0",221,FALSE,"",,55,"80146.jpg","2.7","Ayew","0.3",FALSE,,"a",8,31,104,0,0,0,0,"0.0","18.9","J.Ayew",2708,4,3,8,41,0,0,0,5,0,0,4,332,"494.4","468.2","439.0","140.3",31,"3.13","2.52","5.65","41.13",102,46,59,50,66,47,69,51,,"",,"",,"",0.1,0,0.08,0.18,1.37,1.36,81,50,460,166,179,71,316,96,1.03,0.27
,,57328,0,0,0,0,0,2,"2.5",,0,"Nathaniel","0.0",222,FALSE,"",,45,"57328.jpg","2.0","Clyne","0.2",FALSE,,"a",8,31,44,0,0,0,0,"0.0","9.8","Clyne",1638,0,0,3,23,0,0,0,3,0,0,0,246,"203.6","124.9","8.0","33.6",19,"0.00","0.60","0.60","26.26",244,95,200,57,333,129,277,100,,"",,"",,"",0,0,0.03,0.03,1.44,1.26,301,43,115,67,251,95,428,169,1.04,0.16
,,438464,0,0,0,0,0,3,"2.1",,0,"Cheick","0.0",223,FALSE,"",,50,"438464.jpg","2.2","Doucouré","0.1",FALSE,,"a",8,31,74,0,0,0,0,"0.0","14.8","C.Doucouré",2770,0,3,7,41,0,0,0,8,1,0,3,411,"475.0","353.7","167.0","99.8",34,"1.45","1.22","2.67","40.18",111,52,91,68,166,104,118,75,,"",,"",,"",0.05,0,0.04,0.09,1.31,1.33,262,168,432,146,228,91,457,147,1.1,0.23
,,450535,0,0,0,0,0,3,"1.5",,0,"Malcolm","0.0",224,FALSE,"",,45,"450535.jpg","1.0","Ebiowei","0.1",FALSE,,"a",8,31,3,0,0,0,0,"0.0","0.7","Ebiowei",31,0,0,0,1,0,0,0,0,0,0,0,9,"3.4","0.9","4.0","0.9",0,"0.00","0.01","0.01","0.18",377,174,357,173,342,168,378,173,,"",,"",,"",0,0,0.03,0.03,0.52,2.9,456,225,270,40,372,168,518,180,0,0
,,199670,0,0,0,0,0,4,"2.3",,0,"Odsonne","0.0",225,FALSE,"",,55,"199670.jpg","2.3","Edouard","1.6",FALSE,,"a",8,31,82,0,0,0,0,"0.0","14.9","Edouard",1788,5,2,5,25,0,0,0,3,0,0,5,225,"351.6","238.7","552.0","113.2",20,"4.14","0.80","4.94","24.19",174,17,128,13,48,16,96,14,,"",,"",3,"",0.21,0,0.04,0.25,1.22,1.26,111,31,490,43,217,25,139,29,1.01,0.25
,,232413,0,0,0,0,0,3,"2.8",,0,"Eberechi","0.0",226,FALSE,"",,65,"232413.jpg","4.2","Eze","12.1",FALSE,,"a",8,31,159,0,0,0,0,"0.0","24.5","Eze",2631,10,5,9,35,0,0,0,3,0,0,21,580,"702.6","833.6","635.0","217.0",30,"7.25","2.92","10.17","32.64",43,18,18,15,36,25,25,18,2,"",1,"",2,"",0.25,0,0.1,0.35,1.12,1.2,49,29,556,225,35,16,36,12,1.03,0.31
,,40836,0,0,0,0,0,1,"2.8",,0,"Vicente","0.0",227,FALSE,"",,45,"40836.jpg","3.7","Guaita","1.3",FALSE,,"a",8,31,99,0,0,0,0,"0.0","22.0","Guaita",2430,0,0,6,34,0,0,0,1,0,85,10,484,"668.4","0.0","0.0","66.8",27,"0.00","0.01","0.01","38.20",51,12,453,55,438,46,191,12,,"",,"",,"",0,3.15,0,0,1.41,1.26,291,13,105,45,69,14,148,21,1,0.22
,,209036,0,0,0,0,0,2,"2.5",,0,"Marc","0.0",228,FALSE,"",,45,"209036.jpg","2.6","Guéhi","2.1",FALSE,,"a",8,31,95,0,0,0,0,"0.0","21.1","Guéhi",3330,1,0,9,46,1,0,0,8,0,0,2,623,"705.0","145.5","213.0","106.7",37,"1.46","0.82","2.28","46.47",42,9,187,51,142,19,105,19,,"",,"",,"",0.04,0,0.02,0.06,1.26,1.24,385,100,199,124,181,68,115,35,1,0.24
,,108413,0,0,0,0,0,3,"2.1",,0,"Will","0.0",229,FALSE,"",,50,"108413.jpg","1.5","Hughes","0.0",FALSE,,"a",8,31,41,0,0,0,0,"0.0","8.2","Hughes",822,1,1,1,11,0,0,0,4,0,0,3,152,"190.4","107.4","78.0","37.4",7,"0.34","0.63","0.97","13.05",252,111,227,128,246,128,270,125,3,"",,"",,"",0.04,0,0.07,0.11,1.43,1.2,176,112,346,90,317,136,584,241,0.77,0.11
,,101982,0,0,0,0,0,1,"2.8",,0,"Sam","0.0",230,FALSE,"",,45,"101982.jpg","4.0","Johnstone","1.1",FALSE,,"a",8,31,36,0,0,0,0,"0.0","8.0","Johnstone",810,0,0,3,10,0,0,0,1,0,26,5,159,"177.4","0.0","0.0","17.8",9,"0.00","0.00","0.00","8.81",259,20,462,59,449,52,317,20,,"",,"",,"",0,2.89,0,0,0.98,1.11,321,19,135,51,45,10,165,24,1,0.33
,,152551,0,0,0,0,0,3,"2.1",,0,"Jefferson","0.0",231,FALSE,"",,50,"152551.jpg","2.7","Lerma Solís","0.4",FALSE,,"a",8,31,101,0,0,0,0,"0.0","20.2","Lerma",3252,5,0,7,67,1,0,0,7,0,0,5,500,"619.2","296.4","312.0","122.7",37,"2.58","3.00","5.58","60.57",66,31,108,80,100,68,84,59,,"",,"",,"",0.07,0,0.08,0.15,1.68,1.85,192,121,362,99,176,70,258,84,1.02,0.19
,,231747,0,0,0,0,0,4,"1.9",,0,"Jean-Philippe","0.0",232,FALSE,"",,50,"231747.jpg","1.4","Mateta","0.4",FALSE,,"a",8,31,41,0,0,0,0,"0.0","8.2","Mateta",748,2,0,3,10,0,0,0,3,0,0,3,96,"119.8","71.4","247.0","42.5",6,"3.44","0.16","3.60","13.49",289,30,267,33,123,30,255,31,,"",,"",,"",0.41,0,0.02,0.43,1.62,1.2,249,50,419,30,333,37,269,51,0.72,0.36
,,169593,0,0,0,0,0,1,"1.5",,0,"Remi","0.0",233,FALSE,"",,40,"169593.jpg","0.0","Matthews","0.1",FALSE,,"a",8,31,0,0,0,0,0,"0.0","0.0","Matthews",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",413,46,402,35,385,26,415,46,,"",,"",,"",0,0,0,0,0,0,539,52,41,25,419,46,475,65,0,0
,,244723,0,0,0,0,0,2,"2.5",,0,"Tyrick","0.0",234,FALSE,"",,45,"244723.jpg","2.6","Mitchell","0.7",FALSE,,"a",8,31,93,0,0,0,0,"0.0","20.7","Mitchell",2889,0,2,8,40,0,0,0,5,1,0,7,476,"485.0","260.3","141.0","89.0",34,"0.62","1.25","1.87","42.90",105,35,122,27,186,42,136,31,,"",,"",,"",0.02,0,0.04,0.06,1.34,1.25,432,127,246,151,183,70,203,65,1.06,0.25
,,512462,0,0,0,0,0,2,"1.5",,0,"Jake","0.0",235,FALSE,"",,40,"512462.jpg","0.0","O'Brien","0.2",FALSE,,"a",8,31,0,0,0,0,0,"0.0","0.0","O'Brien",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",456,176,449,176,434,175,458,176,,"",,"",,"",0,0,0,0,0,0,596,199,98,56,462,177,415,164,0,0
25,,443661,0,0,0,0,0,3,"0.7",,0,"Michael","0.0",236,FALSE,"Hamstring injury - 25% chance of playing","2023-07-05T16:30:03.780925Z",60,"443661.jpg","3.6","Olise","0.3",FALSE,,"d",8,31,132,0,0,0,0,"0.0","22.0","Olise",2743,2,11,8,38,0,0,0,2,0,0,15,517,"652.4","1115.0","484.0","225.6",31,"2.87","6.42","9.29","37.03",60,25,7,5,57,40,21,14,1,"",2,"",,"",0.09,0,0.21,0.3,1.21,1.25,76,47,544,220,85,36,317,97,1.02,0.26
