"player_id","player_name","position","team","current_owner","free_hit_flag","cost","status","chance_of_playing_this_round","chance_of_playing_next_round","form_starts","form_minutes","form_total_points","form_goals_scored","form_assists","form_goals_conceded","form_bps","form_influence","form_creativity","form_threat","form_ict_index","form_expected_goals","form_expected_assists","form_expected_goal_involvements","form_expected_goals_conceded","results_team_played","results_team_goals_scored","results_team_goals_conceded","results_team_points","results_team_strength","results_team_attack","results_team_defense","results_opposition_strength","results_opposition_attack","results_opposition_defense","fixtures_team_fixtures","fixtures_team_strength","fixtures_team_attack","fixtures_team_defense","fixtures_opposition_strength","fixtures_opposition_attack","fixtures_opposition_defense","total_starts","total_minutes","total_points","total_goals_scored","total_expected_goals","total_assists","total_expected_assists","total_goals_conceded","total_expected_goals_conceded","total_bps","total_ict_index"
337,"Thorpe","MID","Luton","Free Agent","-",4.5,"unavailable",0,0,1,87,6,0,0,0,27,4.46666666666667,0.666666666666667,0,0.5,0,0.00333333333333333,0.00333333333333333,0.15,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,0,0,0,0,0,0,0,0,0,0,0
727,"Townsend","MID","Luton","James","-",5,"available",1,1,,,,,,,,,,,,,,,,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,8,617,39,1,1.16,3,1.24,13,12.68,131,36.8
339,"Watson","MID","Luton","Free Agent","-",4.4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,0,0,0,0,0,0,0,0,0,0,0
314,"Adebayo","FWD","Luton","Free Agent","-",4.8,"available",1,1,2,118,3,0,0,0,1,1.13333333333333,5.86666666666667,7.33333333333333,1.4,0.0133333333333333,0.0133333333333333,0.0266666666666667,0.316666666666667,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,9,812,50,5,3.51,0,0.36,20,18.58,149,63.8
631,"Brown","FWD","Luton","Free Agent","-",4.9,"suspended",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,12,1002,38,2,2.76,1,0.44,26,27.56,114,50.9
324,"McAtee","FWD","Luton","Free Agent","-",4.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,0,0,0,0,0,0,0,0,0,0,0
326,"Morris","FWD","Luton","Free Agent","-",5,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,14,1247,63,3,4.43,4,0.64,25,28.97,162,67.9
327,"Muskwe","FWD","Luton","Free Agent","-",4.5,"unavailable",0,0,4,360,19,0,0,2,77,29.6,0,0,2.96666666666667,0,0,0,0.786666666666667,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,0,0,0,0,0,0,0,0,0,0,0
328,"Ogbene","FWD","Luton","Free Agent","-",4.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,10,1008,36,1,1.11,1,2.39,19,24.52,162,53.9
331,"Pepple","FWD","Luton","Free Agent","-",4.5,"unavailable",0,0,1,148,3,0,0,2,25,9.46666666666667,13.4,0.666666666666667,2.33333333333333,0,0.0166666666666667,0.0166666666666667,0.37,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,0,0,0,0,0,0,0,0,0,0,0
336,"Taylor","FWD","Luton","Free Agent","-",4.5,"unavailable",0,0,1,54,2,0,0,0,4,2.26666666666667,7.66666666666667,3.33333333333333,1.33333333333333,0,0.0133333333333333,0.0133333333333333,0.126666666666667,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,0,0,0,0,0,0,0,0,0,0,0
340,"Woodrow","FWD","Luton","Free Agent","-",4.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.66666666666667,2,1070,1060,1083.33333333333,1168.33333333333,1176.66666666667,1166.66666666667,3,1075,1070,1086.66666666667,1128.33333333333,1100,1156.66666666667,0,75,8,0,0.61,0,0.44,2,1.6,32,10.7
347,"Carson","GKP","Man City","Free Agent","-",3.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
352,"Ederson M.","GKP","Man City","Andrew","-",5.5,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,18,1620,54,0,0,0,0.02,20,16.93,304,32.9
361,"Ortega Moreno","GKP","Man City","Free Agent","-",3.8,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,1,90,2,0,0,0,0,1,0.83,12,1.9
367,"Steffen","GKP","Man City","Free Agent","-",3.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
342,"AkÃ©","DEF","Man City","Walid","-",5,"available",1,1,0,21,1,0,0,0,5,2.33333333333333,3.46666666666667,9,1.46666666666667,0.0333333333333333,0.00666666666666667,0.04,0.0433333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,11,1005,54,2,1.58,2,0.67,12,8.96,257,52.5
341,"Akanji","DEF","Man City","Keith","-",4.9,"doubtful",1,0.75,4,338,19,0,0,2,83,21.6666666666667,15.9333333333333,4,4.2,0.0133333333333333,0.06,0.0733333333333333,0.746666666666667,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,14,1261,49,2,0.62,0,0.77,16,13.44,259,49.5
346,"Cancelo","DEF","Man City","Free Agent","-",5.8,"unavailable",0,0,4,314,12,0,2,2,32,10.8,26.0666666666667,10,4.6,0.15,0.19,0.34,1.80666666666667,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
616,"Gvardiol","DEF","Man City","Gavin","-",4.8,"available",1,1,3,205,6,0,0,2,26,5.13333333333333,2.63333333333333,0,0.8,0,0.0133333333333333,0.0133333333333333,1.06333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,13,1202,39,0,0.56,0,0.79,14,13.46,233,52
357,"Laporte","DEF","Man City","Free Agent","-",4.9,"unavailable",0,0,3,270,25,0,0,0,92,17.4666666666667,66.4666666666667,4,8.8,0.0333333333333333,0.306666666666667,0.34,0.913333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,11,1,0,0.12,0,0,0,0.07,4,2.9
358,"R.Lewis","DEF","Man City","Free Agent","-",4.3,"available",1,1,3,270,21,0,0,0,69,12.8,5.1,4.33333333333333,2.23333333333333,0.18,0.02,0.2,0.913333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,4,362,30,1,0.31,0,0.41,4,4.49,106,17.9
350,"RÃºben","DEF","Man City","Simon","-",5.5,"available",0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,14,1297,36,0,0.73,0,0.96,18,14.65,234,49.4
366,"Sergio GÃ³mez","DEF","Man City","Free Agent","-",3.9,"available",1,1,3,270,18,0,0,0,66,11.5333333333333,12.2,15.6666666666667,3.96666666666667,0.233333333333333,0.103333333333333,0.336666666666667,0.913333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,15,5,0,0,1,0.08,0,0.02,17,3.8
368,"Stones","DEF","Man City","Walid","-",5.3,"injured",0,0,0,74,3,0,0,0,9,2.66666666666667,4.5,1.66666666666667,0.9,0.0166666666666667,0.0266666666666667,0.0433333333333333,0.363333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,5,410,19,0,0,0,0.08,4,5.01,94,11.1
369,"Walker","DEF","Man City","Simon","-",5.4,"available",1,1,3,234,8,0,0,0,23,10.2,13.9,12.3333333333333,3.63333333333333,0.06,0.176666666666667,0.236666666666667,0.796666666666667,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,19,1687,59,0,0.27,1,1.62,21,17.63,346,63.5
344,"Bernardo","MID","Man City","Steven","-",6.5,"available",1,1,0,22,2,0,0,0,4,0,0.166666666666667,6,0.6,0.01,0,0.01,0.09,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,15,1358,81,5,1.68,4,4.38,18,14.55,353,125.2
345,"Bobb","MID","Man City","Free Agent","-",4.4,"available",1,1,3,193,5,0,0,0,-1,0.266666666666667,5.86666666666667,17.6666666666667,2.16666666666667,0.313333333333333,0.12,0.433333333333333,0.31,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,107,12,0,0.14,2,0.68,2,1.14,42,11.3
348,"Charles","MID","Man City","Free Agent","-",4.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
349,"De Bruyne","MID","Man City","Steven","-",10.3,"available",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,1,22,1,0,0.02,0,0.16,0,0.1,4,2.2
678,"Doku","MID","Man City","Keith","-",6.5,"available",0,1,0,32,0,0,0,0,3,3.2,5.2,0,0.833333333333333,0,0.00666666666666667,0.00666666666666667,0.11,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,9,693,49,2,0.88,5,2.55,11,6.43,211,86.4
353,"Foden","MID","Man City","Andrew","-",7.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,17,1514,96,5,4.24,6,3.47,18,16.4,379,152.5
354,"Grealish","MID","Man City","Simon","-",7.2,"available",1,1,1,86,4,0,0,0,3,2.2,4.36666666666667,8.33333333333333,1.5,0.1,0.01,0.11,0.243333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,7,684,39,3,1.93,1,2.01,9,7.79,162,70.4
771,"Hamilton","MID","Man City","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
356,"KovaÄiÄ","MID","Man City","Free Agent","-",4.7,"available",1,1,2,183,6,0,1,0,6,7.06666666666667,4.36666666666667,35.3333333333333,4.63333333333333,0.293333333333333,0.3,0.593333333333333,0.673333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,8,759,24,0,0.61,0,0.86,8,5.8,141,30
359,"Mahrez","MID","Man City","Free Agent","-",7.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
566,"Matheus N.","MID","Man City","Free Agent","-",4.8,"available",1,1,0,31,1,0,0,1,4,1.4,3.6,0,0.5,0,0.00333333333333333,0.00333333333333333,0.493333333333333,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,5,472,15,0,0.28,1,0.49,10,6.79,62,22.2
363,"Perrone","MID","Man City","Free Agent","-",4.4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
364,"Phillips","MID","Man City","Free Agent","-",4.7,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,89,4,0,0.07,0,0.07,2,1.58,14,3.1
365,"Rodrigo","MID","Man City","Free Agent","-",5.6,"available",1,1,0,33,3,0,0,0,9,1.26666666666667,1.9,0.666666666666667,0.366666666666667,0,0.00333333333333333,0.00333333333333333,0.12,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,16,1360,63,4,2.37,3,3.23,16,15.3,303,100.5
762,"Susoho","MID","Man City","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,0,0,0,0,0,0,0,0,0,0,0
355,"Haaland","FWD","Man City","Walid","-",13.9,"doubtful",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,15,1294,112,14,14.95,5,1.17,16,13.61,417,159.8
343,"J.Alvarez","FWD","Man City","Gordon","-",7,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,0.5,3,1352.5,1320,1365,1077.5,1080,1075,3,1353.33333333333,1326.66666666667,1366.66666666667,1110,1093.33333333333,1113.33333333333,19,1589,97,6,6.68,8,4.66,16,14.9,403,156.1
695,"Altay","GKP","Man Utd","Free Agent","-",4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
384,"Heaton","GKP","Man Utd","Free Agent","-",4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
597,"Onana","GKP","Man Utd","Free Agent","-",4.8,"doubtful",1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,20,1800,72,0,0,0,0.03,27,33.49,388,58.1
669,"VÃ­tek","GKP","Man Utd","Free Agent","-",4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
370,"Alex Telles","DEF","Man Utd","Free Agent","-",4.5,"unavailable",0,0,3,270,9,0,0,0,29,13,19.5666666666667,9.33333333333333,4.2,0.136666666666667,0.216666666666667,0.353333333333333,0.913333333333333,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
374,"B.Williams","DEF","Man Utd","Free Agent","-",4,"unavailable",0,0,3,225,5,0,0,0,12,9.06666666666667,8.26666666666667,5.33333333333333,2.26666666666667,0.0133333333333333,0.173333333333333,0.186666666666667,0.606666666666667,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
375,"Bailly","DEF","Man Utd","Free Agent","-",4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
768,"Bennett","DEF","Man Utd","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
377,"Dalot","DEF","Man Utd","James","-",5.1,"available",1,1,3,270,18,0,0,0,72,18.2666666666667,0.766666666666667,6.33333333333333,2.53333333333333,0.103333333333333,0.01,0.113333333333333,0.913333333333333,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,17,1554,58,1,0.67,1,1.34,24,28.61,331,77
703,"Evans","DEF","Man Utd","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,9,819,32,0,0.06,1,0.22,13,15.65,172,21.5
380,"Fernandez","DEF","Man Utd","Free Agent","-",4,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
766,"Kambwala","DEF","Man Utd","Free Agent","-",4,"available",1,1,,,,,,,,,,,,,,,,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,1,84,2,0,0,0,0.01,2,1.36,13,1.9
386,"Lindelof","DEF","Man Utd","Free Agent","-",4.5,"injured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,10,898,42,1,0.25,1,0.3,10,16.08,201,33.4
387,"Maguire","DEF","Man Utd","Free Agent","-",4.2,"doubtful",0,0.5,3,225,5,0,0,1,6,0.2,10.7333333333333,8,1.73333333333333,0.09,0.0233333333333333,0.113333333333333,0.71,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,9,836,36,0,0.42,2,0.28,12,17.16,173,32
389,"Malacia","DEF","Man Utd","Free Agent","-",4.3,"doubtful",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,0,0,0,0,0,0,0,0,0,0
391,"Martinez","DEF","Man Utd","Gordon","-",4.7,"doubtful",0,0.5,0,62,3,0,0,0,5,1.06666666666667,0.533333333333333,4.33333333333333,0.5,0.136666666666667,0,0.136666666666667,0.0433333333333333,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,5,375,5,0,0,1,0.08,8,5.51,74,11.9
395,"R.Varane","DEF","Man Utd","Free Agent","-",4.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,7,610,28,1,0.68,0,0.33,9,10.98,155,27.7
398,"Shaw","DEF","Man Utd","Free Agent","-",5.2,"doubtful",0.25,0.5,3,270,15,0,0,1,56,7.46666666666667,0,0,0.733333333333333,0,0,0,0.783333333333333,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,8,693,21,0,0.05,0,0.77,9,14.47,146,34.7
401,"Wan-Bissaka","DEF","Man Utd","Free Agent","-",4.4,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,9,792,29,0,0.07,1,1.02,13,16.35,175,30.2
371,"Amad","MID","Man Utd","Free Agent","-",4.4,"available",0.75,1,3,270,8,0,0,0,37,14.4,17.4,19.6666666666667,5.13333333333333,0.226666666666667,0.14,0.366666666666667,0.913333333333333,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,0,36,1,0,0.07,0,0.11,2,0.37,7,4.3
709,"Amrabat","MID","Man Utd","Free Agent","-",5,"injured",0.25,0,,,,,,,,,,,,,,,,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,7,610,14,0,0.05,0,0.23,8,11.06,76,17.1
372,"Antony","MID","Man Utd","Free Agent","-",6.8,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,11,899,26,0,1.43,0,1.31,10,14.4,107,50.8
373,"B.Fernandes","MID","Man Utd","Gordon","-",8.2,"available",1,1,3,219,9,0,0,0,11,6,2.36666666666667,8.33333333333333,1.6,0.1,0.0166666666666667,0.116666666666667,0.82,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,19,1710,68,3,4.55,3,5.5,27,31.14,309,160.4
376,"Casemiro","MID","Man Utd","Free Agent","-",5.3,"doubtful",0,0.5,3,270,21,0,0,0,71,14.8666666666667,0,0,1.5,0,0,0,0.913333333333333,3,1.33333333333333,2,1,1190,1186.66666666667,1160,1131.66666666667,1116.66666666667,1150,3,1160,1173.33333333333,1130,1138.33333333333,1123.33333333333,1153.33333333333,8,648,21,1,1.91,0,0.41,11,10.94,94,40.3
